,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Artist_Popularity,Hot
6794,2005,Billy Idol,World Comin' Down,0.495,0.958,4,-3.42,1,0.0917,0.0134,0.0,0.374,0.42,114.014,213320,4,31,66,0
6795,2010,Best Coast,The End,0.42200000000000004,0.93,2,-4.2780000000000005,1,0.0547,0.507,0.596,0.099,0.672,130.735,162253,4,33,53,0
6796,2010,Various Artists,Came to My Rescue,0.446,0.513,0,-8.097000000000001,1,0.0244,0.0183,4.38e-06,0.10300000000000001,0.141,82.00399999999999,295555,4,33,8,0
6797,2003,DJ Frane,Thought Seeds,0.775,0.6609999999999999,4,-6.271,0,0.0713,0.0606,0.564,0.29,0.723,86.12299999999999,252227,4,31,26,0
6798,2016,Morat,Mi Nuevo Vicio,0.617,0.9359999999999999,6,-4.8660000000000005,0,0.0332,0.0262,1.42e-06,0.0699,0.8170000000000001,143.964,241933,4,60,84,0
6799,2008,Jay Chou,最長的電影,0.5329999999999999,0.359,9,-9.45,1,0.0314,0.19,0.0,0.11800000000000001,0.165,120.85799999999999,235840,4,55,73,0
6800,2017,Amber Virena,Back In Time,0.23600000000000002,0.0164,5,-32.58,1,0.0854,0.996,0.8690000000000001,0.102,0.191,133.171,169540,4,58,54,0
6801,2001,Original Motion Picture Soundtrack,The Storm Is Over Now,0.639,0.623,7,-5.166,0,0.0315,0.307,0.0,0.10300000000000001,0.473,78.104,271467,4,17,39,0
6802,2003,Los Angeles Negros,Cómo Quisiera Decirte,0.635,0.466,4,-7.375,0,0.0314,0.591,0.0,0.0677,0.215,91.92399999999999,166147,4,38,58,0
6803,2017,Ycee,Juice (feat. Maleek Berry),0.812,0.657,1,-2.77,1,0.0738,0.496,0.0024,0.091,0.7490000000000001,109.99799999999999,250920,4,54,54,0
6804,2011,DJ Drama,"Oh My (feat. Fabolous, Roscoe Dash & Wiz Khalifa)",0.614,0.7859999999999999,10,-5.785,0,0.0277,0.0083,0.0,0.359,0.365,136.033,263686,4,39,62,0
6805,2014,Nicki Minaj,Want Some More,0.8370000000000001,0.46,10,-7.24,0,0.0503,0.0951,0.000397,0.187,0.223,124.956,229627,4,45,95,0
6806,2016,Toby Fox,Chill,0.152,0.12300000000000001,6,-25.271,0,0.0367,0.991,0.898,0.133,0.0835,135.687,56284,4,45,69,0
6807,2006,Frances England,Daddy-o,0.604,0.233,0,-12.477,1,0.0386,0.738,0.0,0.142,0.39899999999999997,122.727,123893,1,28,36,0
6808,2017,Lorde,Liability (Reprise),0.552,0.27699999999999997,0,-12.09,1,0.0635,0.904,0.0,0.107,0.26,77.759,136020,4,53,79,0
6809,2014,Linkin Park,Wastelands,0.44,0.993,2,-3.4810000000000003,0,0.184,0.0104,0.0,0.9640000000000001,0.614,169.77,195893,4,59,86,0
6810,2011,New Order,"Bizarre Love Triangle - 2011 Total Version [Shep Pettibone 7"" Remix]",0.667,0.903,10,-6.8260000000000005,1,0.0441,0.00998,0.6579999999999999,0.055,0.934,118.529,226293,4,37,69,0
6811,2004,The Bridge Band,Nails In Your Hands,0.54,0.732,4,-4.841,1,0.0383,0.10400000000000001,0.0101,0.11800000000000001,0.581,150.029,290737,4,26,16,0
6812,2000,Banda Torera Del Valle,Eres Todo Para Mi,0.5329999999999999,0.5379999999999999,0,-4.843999999999999,1,0.0309,0.491,0.0,0.37200000000000005,0.325,151.708,227718,4,22,34,0
6813,2017,San Holo,The Future - Wingtip Remix,0.266,0.708,2,-3.971,0,0.0484,0.512,0.000573,0.132,0.222,90.081,251492,4,47,72,0
6815,2007,T-Pain,Buy U a Drank (Shawty Snappin'),0.6920000000000001,0.539,1,-8.157,1,0.16,0.0117,0.0,0.0694,0.601,80.067,227960,4,33,80,0
6816,2003,blink-182,Here's Your Letter,0.408,0.9329999999999999,9,-5.256,1,0.057,0.0126,1.62e-05,0.12,0.6679999999999999,176.178,174659,4,48,80,0
6817,2002,Against Me!,8 Full Hours of Sleep,0.48,0.19699999999999998,0,-13.536,1,0.0746,0.145,0.00016,0.11,0.132,70.248,239867,4,33,58,0
6818,2006,Alice In Chains,Got Me Wrong,0.489,0.915,8,-4.925,1,0.0568,0.14,0.0009689999999999999,0.19699999999999998,0.231,83.352,250200,4,26,72,0
6819,2016,Ollie,Fading Away,0.688,0.536,1,-15.597999999999999,1,0.23199999999999998,0.93,2.0600000000000003e-05,0.12,0.363,95.087,277264,4,57,57,0
6820,2013,New Politics,Stuck On You,0.39,0.716,4,-5.702000000000001,1,0.0327,0.015,0.0,0.159,0.43700000000000006,171.882,222680,4,41,56,0
6821,2011,Nicolas Jaar,Keep Me There,0.8370000000000001,0.37799999999999995,2,-11.062999999999999,1,0.0615,0.15,0.8740000000000001,0.102,0.317,104.995,321791,4,40,58,0
6822,2001,Various Artists,The People Versus Horton The Elephant - Original Broadway Cast Recording,0.5770000000000001,0.466,6,-10.639000000000001,1,0.40700000000000003,0.655,2.64e-06,0.198,0.424,111.34700000000001,270960,4,29,8,0
6823,2016,Joey Alexander,Sunday Waltz,0.514,0.228,1,-17.417,1,0.0378,0.86,0.612,0.115,0.218,123.969,323448,3,43,51,0
6824,2001,OutKast,Movin' Cool (The After Party),0.84,0.6679999999999999,7,-4.734,1,0.0754,0.218,1.22e-06,0.6829999999999999,0.606,108.09299999999999,239067,4,26,76,0
6825,2011,Don Omar,"Reggaeton Latino (feat. Nore, Fat Joe & Lda)",0.74,0.899,9,-3.9410000000000003,0,0.27899999999999997,0.0462,8.36e-06,0.142,0.688,92.977,291457,4,39,79,0
6826,2003,Point Of Grace,Keep the Candle Burning,0.49200000000000005,0.774,9,-4.405,1,0.0314,0.115,0.0,0.0877,0.45799999999999996,168.088,268827,4,27,47,0
6827,2007,Eazy-E,P.S. Phuk U 2,0.777,0.873,0,-4.061,1,0.113,0.00857,0.0,0.27399999999999997,0.545,101.196,204467,4,30,65,0
6828,2001,Nathaniel Merriweather,Koala's Lament,0.606,0.76,4,-11.082,0,0.036000000000000004,0.47,0.9009999999999999,0.156,0.7070000000000001,94.947,233871,4,28,47,0
6829,2007,Eluvium,Requiem On Frankfort Ave,0.11199999999999999,0.0657,2,-19.837,1,0.0495,0.9470000000000001,0.9309999999999999,0.11199999999999999,0.0354,56.75,161027,4,53,53,0
6830,2017,Carpenter Brut,Turbo Killer,0.312,0.755,5,-1.673,0,0.067,6.720000000000001e-05,0.076,0.272,0.28800000000000003,147.162,208973,4,54,59,0
6831,2004,Death From Above 1979,"Go Home, Get Down",0.512,0.9790000000000001,5,-7.2620000000000005,0,0.35,2.2e-05,1.18e-05,0.182,0.354,99.988,139613,4,28,58,0
6832,2000,Vince Gill,Let's Make Sure We Kiss Goodbye,0.595,0.39299999999999996,3,-9.577,1,0.0265,0.722,0.000183,0.17800000000000002,0.318,123.84200000000001,244333,4,18,62,0
6833,2004,Cardenales Del Exito,Mi Nostalgia,0.526,0.863,0,-6.56,1,0.0628,0.601,1.57e-05,0.0952,0.961,148.34799999999998,239107,3,35,44,0
6834,2000,The Offspring,"Denial, Revisited",0.424,0.878,10,-4.887,1,0.0296,4.35e-05,0.0,0.218,0.46799999999999997,161.99,272760,4,40,77,0
6835,2007,Vince Guaraldi,Snoppy and Woodstock,0.598,0.23399999999999999,10,-15.212,1,0.0505,0.872,0.6559999999999999,0.142,0.7859999999999999,108.90700000000001,105813,4,35,66,0
6836,2016,Skillet,Watching for Comets,0.47200000000000003,0.632,10,-6.532,1,0.0294,0.0461,0.0,0.11900000000000001,0.185,150.113,209280,3,49,75,0
6837,2000,Don McLean,If We Try,0.5589999999999999,0.32299999999999995,2,-13.495,1,0.0303,0.872,0.00025299999999999997,0.11800000000000001,0.536,109.777,214867,4,31,65,0
6839,2011,James Vincent McMorrow,Sparrow And The Wolf,0.522,0.626,7,-8.673,1,0.0417,0.27899999999999997,0.016,0.0877,0.4,126.97200000000001,219960,4,43,67,0
6840,2000,Fred Hammond,Let Me Praise You Now,0.8140000000000001,0.6459999999999999,1,-4.802,1,0.107,0.0682,0.00018899999999999999,0.0979,0.39299999999999996,89.92299999999999,312253,4,23,55,0
6841,2010,Michael Jackson,Monster,0.7340000000000001,0.847,5,-3.18,0,0.11900000000000001,0.00398,5.2600000000000005e-05,0.17800000000000002,0.545,97.988,304347,4,59,86,0
6842,2014,Taylor Swift,Out Of The Woods,0.5529999999999999,0.841,7,-6.937,1,0.0396,0.000743,1.1900000000000001e-05,0.341,0.33799999999999997,92.008,235800,4,53,89,0
6843,2005,Sevendust,Assdrop,0.629,0.9740000000000001,7,-4.0360000000000005,1,0.106,0.00029,0.0608,0.0729,0.342,110.999,203280,4,26,61,0
6845,2002,Various Artists,Your Song (From The Rehearsal Montage Scene) - Moulin Rouge 2/Soundtrack Version,0.225,0.179,0,-15.440999999999999,1,0.034,0.0286,0.897,0.171,0.0407,110.971,148097,4,36,8,0
6846,2012,Rihanna,Loveeeeeee Song - Album Version (Edited),0.703,0.6509999999999999,5,-6.412000000000001,0,0.0337,0.534,0.0,0.0899,0.47600000000000003,119.98299999999999,256320,4,31,91,0
6847,2002,Ra,Violator,0.5489999999999999,0.8270000000000001,0,-6.545,1,0.0382,3.1e-05,0.000471,0.146,0.5429999999999999,102.023,294640,4,26,84,0
6848,2006,Freddie Mercury,There Must Be More To Life Than This,0.348,0.4,7,-11.444,1,0.0264,0.145,0.0,0.13,0.316,79.316,179600,4,35,62,0
6849,2007,Minilogue,The Leopard - Extrawelt Remix,0.774,0.625,8,-11.539000000000001,0,0.0787,0.281,0.8740000000000001,0.106,0.217,125.006,418867,4,39,31,0
6850,2007,La Apuesta,Cada Dia Mas,0.768,0.6829999999999999,2,-5.685,1,0.0321,0.515,7.25e-05,0.0545,0.9229999999999999,137.941,210960,4,25,51,0
6853,2007,Jarabe De Palo,Me gusta como eres,0.5710000000000001,0.43,7,-6.206,1,0.0368,0.67,0.0,0.109,0.179,79.923,226853,4,50,70,0
6854,2000,The Smashing Pumpkins,Blue Skies Bring Tears,0.436,0.591,9,-9.427,0,0.0321,0.00022,0.29,0.19399999999999998,0.43200000000000005,90.079,345707,4,30,74,0
6855,2003,Kings of Leon,Joe's Head,0.542,0.9109999999999999,1,-4.789,0,0.0405,0.00839,0.0,0.0435,0.8240000000000001,112.289,201333,4,40,78,0
6856,2004,RJD2,Weatherpeople (Instrumental),0.519,0.45799999999999996,7,-6.112,0,0.0238,0.00248,0.9009999999999999,0.7020000000000001,0.0398,80.188,199147,4,31,58,0
6857,2016,Lostboycrow,Where It All Goes,0.795,0.368,7,-8.862,1,0.0525,0.373,1.8e-06,0.0527,0.447,110.023,271097,4,47,66,0
6858,2005,Paul Baribeau,I Thought I Could Find You,0.506,0.512,6,-6.207999999999999,1,0.0366,0.799,0.0,0.18100000000000002,0.311,127.647,92747,4,26,40,0
6860,2006,Ghostface Killah,Whip You With A Strap,0.573,0.462,7,-14.25,1,0.32,0.273,2.62e-06,0.389,0.607,84.307,171840,4,35,68,0
6861,2014,Junior Aguilar,Caminos De Michoacan,0.765,0.616,7,-3.113,1,0.0555,0.5529999999999999,0.0,0.107,0.966,125.117,206550,4,37,25,0
6862,2001,Robbie Williams,"My Way - Live From Royal Albert Hall,London,United Kingdom/2001",0.312,0.682,3,-7.502999999999999,1,0.0486,0.253,8.58e-05,0.971,0.32,75.785,423907,4,47,74,0
6863,2001,Robbie Williams,Mack The Knife,0.425,0.483,0,-8.219,1,0.105,0.654,0.0,0.0657,0.618,158.622,198716,4,49,74,0
6864,2014,Clean Bandit,Rather Be - Spotify Session,0.83,0.546,11,-7.506,1,0.055,0.23199999999999998,0.0,0.6759999999999999,0.61,120.975,231540,4,53,85,0
6865,2004,La Arrolladora Banda El Limón De Rene Camacho,Recuerdos - En Vivo En Culiacán-Foro Tecate / 2004,0.309,0.516,5,-6.761,1,0.0575,0.387,0.0,0.415,0.691,169.75599999999997,193080,4,28,76,0
6866,2010,Ohio Express,Scooby-Doo (Scooby-Doo Theme Song),0.6659999999999999,0.769,9,-7.725,1,0.0318,0.16,0.0,0.262,0.97,136.942,121752,4,31,33,0
6867,2004,Rachelle Ann Go,From The Start,0.638,0.32799999999999996,9,-11.619000000000002,1,0.0309,0.774,0.0,0.0647,0.349,127.934,254427,4,48,55,0
6868,2016,JoJo,Like This.,0.625,0.7390000000000001,2,-3.7089999999999996,0,0.0571,0.0716,9.17e-06,0.073,0.174,86.00299999999999,221133,4,49,67,0
6869,2000,Emperor Penguin,Burnt Sienna And Avocado,0.825,0.7240000000000001,7,-8.138,0,0.0286,0.135,0.693,0.106,0.9690000000000001,90.505,220387,4,18,12,0
6870,2000,The Weakerthans,Left And Leaving,0.5920000000000001,0.513,11,-10.183,1,0.0288,0.47700000000000004,0.000446,0.107,0.245,116.75200000000001,285827,4,38,47,0
6871,2002,David Tao,黑色柳丁,0.542,0.5720000000000001,2,-5.917999999999999,1,0.0382,0.0719,0.0,0.218,0.212,129.965,255267,4,35,55,0
6872,2013,Boston,The Way You Look Tonight,0.42100000000000004,0.66,0,-7.43,1,0.0382,0.373,0.0,0.16399999999999998,0.275,114.66799999999999,232467,4,32,68,0
6873,2012,Johann Sebastian Bach,"Präludium f-Moll, BWV 881",0.316,0.0432,5,-30.524,0,0.040999999999999995,0.995,0.91,0.10099999999999999,0.484,70.38,248293,4,41,78,0
6874,2001,Atmosphere,If I Was Santa Claus,0.8140000000000001,0.508,9,-7.807,1,0.32799999999999996,0.265,0.0,0.239,0.39399999999999996,101.023,230573,4,30,64,0
6875,2006,Blue October,She's My Ride Home,0.42200000000000004,0.738,0,-6.102,1,0.0321,0.0942,7.390000000000001e-05,0.0846,0.18899999999999997,159.873,281267,4,38,61,0
6876,2006,mewithoutYou,Messes Of Men,0.451,0.7170000000000001,4,-5.188,0,0.0449,0.0047,6.2e-06,0.405,0.43700000000000006,124.01100000000001,232600,4,37,53,0
6877,2013,Selena Gomez,B.E.A.T.,0.894,0.597,7,-7.039,1,0.0524,0.0131,0.0013800000000000002,0.0969,0.665,128.031,184453,4,44,91,0
6878,2010,Various Artists,All the Best,0.5589999999999999,0.493,1,-8.633,1,0.0273,0.0323,0.0051,0.0976,0.46,86.306,196813,4,29,8,0
6879,2000,Conjunto Amanecer,Si No Te Tengo a Ti,0.593,0.604,0,-7.819,1,0.0283,0.0772,0.0041600000000000005,0.0958,0.8190000000000001,148.846,224320,4,22,41,0
6880,2007,Los Enanitos Verdes,Eterna Soledad,0.5579999999999999,0.40299999999999997,0,-8.968,1,0.0245,0.32799999999999996,0.0,0.171,0.14800000000000002,81.661,174160,4,51,72,0
6881,2017,Common Kings,Take Her,0.736,0.626,4,-5.886,0,0.0281,0.585,0.0,0.239,0.732,97.015,143655,4,48,59,0
6882,2005,Dope,People Are People,0.5379999999999999,0.9620000000000001,11,-4.848,1,0.0699,0.00209,0.00106,0.778,0.696,125.045,192907,4,35,61,0
6883,2005,Antonio Aguilar,Triste Recuerdo,0.622,0.373,10,-9.927,1,0.0392,0.84,1.74e-06,0.318,0.966,113.695,232095,4,43,66,0
6884,2008,Laberinto,El Rancho De La Rana,0.7490000000000001,0.43799999999999994,7,-5.232,1,0.0535,0.6940000000000001,0.0,0.0424,0.9620000000000001,106.53200000000001,179413,3,27,66,0
6886,2009,Original Motion Picture Soundtrack,While I'm Waiting,0.41,0.408,0,-7.896,1,0.0338,0.168,0.0,0.12,0.162,67.142,292173,4,36,39,0
6887,2004,La Secta AllStar,Solo Quiero Darte Amor,0.493,0.9570000000000001,3,-1.383,1,0.0516,0.00463,0.0,0.243,0.48200000000000004,139.95,236520,4,30,47,0
6888,2011,Billy Joel,"We Didn't Start The Fire - Live July 2008 At Shea Stadium, Queens, NY",0.49200000000000005,0.975,7,-2.658,1,0.0938,0.106,0.0,0.995,0.364,147.39600000000002,314107,4,35,77,0
6890,2012,The Menzingers,I Can't Seem To Tell,0.504,0.9179999999999999,3,-4.816,1,0.0528,0.00040300000000000004,0.218,0.175,0.503,93.887,185387,4,35,58,0
6891,2010,Katy Perry,California Gurls,0.7879999999999999,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.40299999999999997,125.005,234653,4,56,83,0
6892,2014,The Murlocs,Space Cadet,0.526,0.912,4,-4.434,1,0.0303,0.0885,0.00314,0.486,0.845,112.90100000000001,190284,4,45,46,0
6893,2004,Cartel De Santa,Sólo Son Niños,0.777,0.703,8,-5.858,1,0.0531,0.121,0.257,0.113,0.752,94.04,213413,4,37,78,0
6894,2001,Spoon,1020 AM,0.397,0.39,2,-10.963,1,0.0293,0.6679999999999999,0.00285,0.0997,0.268,93.965,130040,4,21,63,0
6895,2006,Conway Twitty,After The Fire Is Gone - Single Version,0.5660000000000001,0.265,4,-12.751,1,0.0308,0.688,4.35e-05,0.161,0.6779999999999999,104.27799999999999,157360,4,27,60,0
6896,2001,Ozzy Osbourne,Running out of Time,0.473,0.703,6,-6.275,1,0.0268,0.0303,0.00047300000000000006,0.142,0.299,74.961,305920,4,31,71,0
6897,2014,Justin Bieber,One Life,0.371,0.557,1,-6.49,1,0.139,0.301,0.0,0.111,0.46399999999999997,157.088,242813,4,41,90,0
6898,2013,The Tragic Thrills,Tears,0.629,0.495,1,-8.915,1,0.0263,0.000202,1.58e-05,0.111,0.23199999999999998,108.016,212560,4,37,36,0
6899,2016,NEEDTOBREATHE,HARD LOVE,0.387,0.843,0,-4.221,0,0.0539,0.0231,0.0,0.503,0.37799999999999995,168.149,214627,4,53,69,0
6900,2011,William McDowell,I Won't Go Back,0.534,0.715,10,-5.088,1,0.0444,0.0142,0.0,0.423,0.152,123.82600000000001,367680,4,33,54,0
6901,2002,t.A.T.u.,Show Me Love - Album Version (Edited),0.7979999999999999,0.7959999999999999,5,-6.194,0,0.0481,0.155,1.21e-06,0.128,0.517,99.991,255947,4,23,61,0
6902,2009,Danilo Montero,Revelacion,0.26899999999999996,0.61,9,-7.295,1,0.0423,0.0306,5.71e-06,0.708,0.179,135.9,472493,4,50,57,0
6903,2004,Edguy,King Of Fools,0.52,0.78,4,-5.84,1,0.0412,6.829999999999999e-05,2.03e-06,0.0839,0.302,121.98700000000001,215380,4,41,52,0
6904,2009,Wrinkle Neck Mules,Dopamine Dream,0.444,0.53,2,-11.696,1,0.0263,0.00394,0.00114,0.17300000000000001,0.6,80.88,230280,4,27,37,0
6905,2015,Marilyn Manson,Killing Strangers,0.593,0.5489999999999999,5,-5.952000000000001,1,0.0376,0.009770000000000001,2.78e-06,0.132,0.512,60.003,336480,4,50,74,0
6906,2014,Flavour,Sexy Rosey,0.727,0.887,5,-4.144,0,0.102,0.0723,9.88e-06,0.18600000000000003,0.9540000000000001,128.035,251925,4,40,52,0
6907,2005,Chuck Loeb,...Of The Moon,0.6409999999999999,0.384,7,-13.323,1,0.0392,0.37,0.6890000000000001,0.102,0.785,82.0,328467,4,29,47,0
6908,2017,Samsa,Anthropocene,0.479,0.784,7,-8.464,1,0.493,0.302,0.0,0.111,0.6920000000000001,179.382,256078,4,54,58,0
6909,2012,Muse,Prelude,0.0807,0.382,10,-11.073,1,0.0379,0.6679999999999999,0.945,0.33399999999999996,0.0999,82.178,57920,1,49,83,0
6910,2009,The Devil Makes Three,Working Man's Blues,0.603,0.316,0,-10.802999999999999,0,0.0293,0.8420000000000001,0.000672,0.0977,0.6659999999999999,126.802,224027,4,29,58,0
6912,2007,Koop,Whenever There Is You,0.344,0.498,1,-10.247,1,0.0371,0.33899999999999997,0.00381,0.168,0.563,95.478,241253,4,33,54,0
6913,2006,Beirut,Carousels,0.306,0.8540000000000001,11,-9.686,0,0.109,0.449,0.0105,0.41,0.20199999999999999,115.029,263467,3,36,64,0
6914,2014,Different Heaven,My Heart,0.516,0.7859999999999999,10,-5.263999999999999,1,0.0412,0.000279,0.0036899999999999997,0.305,0.16399999999999998,174.035,266900,4,62,58,0
6915,2014,Sebastian Yatra,Para Olvidar,0.5710000000000001,0.9390000000000001,11,-5.957999999999999,1,0.0627,0.193,0.0,0.171,0.545,159.991,228377,4,54,86,0
6916,2011,Alejandro Fernandez,Qué Voy a Hacer Con Mi Amor,0.536,0.457,1,-8.785,1,0.0405,0.38,1.27e-05,0.16899999999999998,0.499,165.69299999999998,245133,4,60,79,0
6917,2012,Kany Garcia,Cuando Se Va el Amor,0.589,0.642,5,-4.78,1,0.0259,0.301,0.0,0.11,0.647,77.999,248613,4,45,67,0
6918,2012,Various Cruelties,If It Wasn't for You,0.647,0.64,2,-3.59,1,0.0288,0.0641,1.54e-06,0.114,0.8340000000000001,178.13099999999997,174893,4,32,24,0
6919,2013,Jeremy Soule,Around the Fire,0.441,0.135,2,-24.465,1,0.0337,0.321,0.836,0.20199999999999999,0.359,80.009,189929,4,47,65,0
6920,2008,Taylor Swift,The Way I Loved You,0.425,0.732,5,-3.5380000000000003,1,0.0319,0.0271,0.0,0.11199999999999999,0.474,160.884,244240,4,46,89,0
6921,2002,Chicago,I Don't Wanna Live Without Your Love,0.43200000000000005,0.669,0,-5.46,1,0.0398,0.17300000000000001,9.690000000000001e-05,0.08900000000000001,0.152,145.725,237200,4,30,67,0
6922,2002,Bacilos,Viejo,0.733,0.8320000000000001,11,-6.035,0,0.0519,0.24600000000000002,0.0,0.11599999999999999,0.6890000000000001,98.056,307520,4,48,70,0
6923,2003,Coldplay,See You Soon - Live In Sydney,0.35100000000000003,0.34299999999999997,4,-13.219000000000001,1,0.0369,0.95,0.000258,0.9359999999999999,0.131,77.392,209107,4,40,89,0
6924,2011,Poison,Unskinny Bop - 2006 - Remaster,0.58,0.922,1,-3.214,1,0.042,0.0606,4.96e-06,0.111,0.613,92.321,229053,4,34,65,0
6925,2004,The Boomtown Rats,Rat Trap,0.5720000000000001,0.8190000000000001,4,-4.408,0,0.145,0.579,0.000352,0.402,0.7190000000000001,140.977,295093,4,21,48,0
6926,2014,Said the Sky,Everything,0.503,0.813,4,-8.407,1,0.0509,0.6409999999999999,0.7170000000000001,0.25,0.109,139.863,127500,4,40,64,0
6927,2002,Shania Twain,She's Not Just A Pretty Face,0.5770000000000001,0.8640000000000001,4,-4.832,1,0.0378,0.11800000000000001,0.0,0.245,0.535,98.986,229093,4,28,73,0
6928,2004,John Mayer,Clarity - Live in Ohio,0.467,0.738,11,-8.251,0,0.0311,0.0075,0.009640000000000001,0.8420000000000001,0.379,94.806,548893,4,33,84,0
6929,2000,Shaggy,Not Fair,0.855,0.687,10,-7.093,0,0.0461,0.0402,1.3000000000000001e-05,0.0455,0.6940000000000001,90.67299999999999,227600,4,27,74,0
6930,2013,Vybz Kartel,Punani a Mi Best Friend,0.7759999999999999,0.722,1,-4.071000000000001,1,0.0658,0.0468,0.0,0.0975,0.527,94.03200000000001,148085,4,38,66,0
6931,2013,Kanye West,Bound 2,0.359,0.662,1,-2.843,1,0.0466,0.134,0.0,0.0907,0.28800000000000003,152.096,229147,4,67,92,0
6932,2010,Carole King,Sweet Baby James,0.364,0.466,2,-9.052,1,0.0373,0.79,0.0,0.873,0.321,119.594,214947,3,31,66,0
6933,2010,Campeche Show,A Donde Iras Ahora,0.6990000000000001,0.7070000000000001,2,-6.027,0,0.0374,0.11800000000000001,0.0,0.20800000000000002,0.7070000000000001,94.131,185880,4,45,47,0
6934,2017,Michael W. Smith,A Million Lights,0.495,0.6459999999999999,7,-5.106,1,0.0257,0.13,0.00224,0.107,0.129,110.02,216244,4,46,63,0
6935,2007,Los Razos De Sacramento Y Reynaldo,Somos Iguales,0.732,0.647,2,-4.603,1,0.0603,0.409,0.0,0.0927,0.8059999999999999,113.83200000000001,158080,1,30,38,0
6936,2011,M83,Fountains,0.235,0.34,6,-12.919,1,0.0404,0.86,0.95,0.154,0.0636,116.291,81640,4,34,70,0
6937,2008,Los Invasores De Nuevo León,Ahora Va La Mia,0.737,0.53,0,-6.4670000000000005,1,0.0511,0.11,0.0,0.107,0.903,150.168,179173,3,29,66,0
6938,2013,Banda Los Recoditos,Sin Su Amor,0.706,0.496,0,-6.496,1,0.0358,0.5589999999999999,0.0,0.134,0.8759999999999999,128.056,159213,4,41,71,0
6939,2007,Mustard Plug,Real Rat Bastard,0.6809999999999999,0.723,9,-2.957,1,0.071,0.0395,0.0,0.106,0.779,145.966,196173,4,26,45,0
6940,2008,Dear and the Headlights,Bad News,0.509,0.7759999999999999,1,-5.635,1,0.0356,0.00418,0.0,0.111,0.5379999999999999,102.18299999999999,188280,3,28,45,0
6941,2010,TAEYANG,Where U At,0.611,0.746,3,-3.572,1,0.0358,0.0038200000000000005,0.0,0.11599999999999999,0.467,149.97,229373,4,37,61,0
6942,2001,Alien Ant Farm,Whisper,0.32,0.9229999999999999,9,-4.324,1,0.127,1.58e-05,0.00223,0.2,0.366,78.845,205533,4,34,62,0
6943,2015,Austin Plaine,Never Come Back Again,0.593,0.6940000000000001,8,-8.857999999999999,1,0.0265,0.192,1.96e-06,0.11900000000000001,0.154,105.00200000000001,196240,4,50,42,0
6944,2002,Barry Manilow,Can't Smile Without You,0.413,0.627,7,-6.067,1,0.0349,0.616,0.0,0.0925,0.47200000000000003,97.675,187493,4,25,63,0
6945,2013,Everlast,Letters Home from the Garden of Stone,0.528,0.8640000000000001,4,-5.457000000000001,0,0.14400000000000002,0.20800000000000002,0.016,0.107,0.354,86.993,247119,4,36,60,0
6946,2000,Common,Cold Blooded,0.731,0.9,9,-6.2860000000000005,0,0.395,0.361,0.000143,0.121,0.418,98.665,298562,4,33,65,0
6947,2005,Olivia Newton-John,Summer Nights - From “Grease” Soundtrack,0.723,0.723,2,-6.697,1,0.0554,0.6509999999999999,2.09e-05,0.11900000000000001,0.679,124.185,215267,4,54,68,0
